structure_name,left_cell_count,right_cell_count,total_cells,left_volume_mm3,right_volume_mm3,total_volume_mm3,left_cells_per_mm3,right_cells_per_mm3
"Secondary motor area, layer 2/3",0.0,0.0,0.0,1.470127,1.2891860000000002,2.759313,0.0,0.0
"Lateral reticular nucleus, parvicellular part",0.0,0.0,0.0,0.021078,0.026481,0.047559,0.0,0.0
"corpus callosum, extreme capsule",0.0,0.0,0.0,0.032701999999999995,0.028826,0.061528,0.0,0.0
"Retrosplenial area, lateral agranular part, layer 2/3",0.0,0.0,0.0,0.265759,0.237275,0.503034,0.0,0.0
"Endopiriform nucleus, ventral part",0.0,0.0,0.0,0.349815,0.389205,0.73902,0.0,0.0
Nodulus (X),0.0,0.0,0.0,0.667489,0.6971299999999999,1.3646189999999998,0.0,0.0
"Orbital area, ventrolateral part, layer 1",0.0,0.0,0.0,0.077514,0.09111,0.168624,0.0,0.0
"Paragigantocellular reticular nucleus, dorsal part",0.0,0.0,0.0,0.119636,0.125354,0.24499,0.0,0.0
"corpus callosum, posterior forceps",0.0,0.0,0.0,0.473473,0.483152,0.956625,0.0,0.0
"Lateral visual area, layer 2/3",0.0,0.0,0.0,0.095762,0.090934,0.186696,0.0,0.0
Lobule II,0.0,0.0,0.0,0.536392,0.5188189999999999,1.0552110000000001,0.0,0.0
Ectorhinal area/Layer 6a,0.0,0.0,0.0,0.149918,0.13991099999999998,0.289829,0.0,0.0
Dorsal premammillary nucleus,0.0,0.0,0.0,0.038709,0.036607,0.075316,0.0,0.0
"Primary somatosensory area, barrel field, layer 1",0.0,0.0,0.0,0.321309,0.29804400000000003,0.6193529999999999,0.0,0.0
Fasciola cinerea,0.0,0.0,0.0,0.025819,0.025938,0.051757000000000004,0.0,0.0
Lobule III,0.0,0.0,0.0,0.9463090000000001,0.945378,1.891687,0.0,0.0
"corpus callosum, splenium",0.0,0.0,0.0,0.282304,0.298719,0.5810230000000001,0.0,0.0
Ectorhinal area/Layer 5,0.0,0.0,0.0,0.21751500000000001,0.185823,0.40333800000000003,0.0,0.0
Fastigial nucleus,0.0,0.0,0.0,0.19922,0.21526700000000001,0.414487,0.0,0.0
root,0.0,0.0,0.0,1.379476,1.407699,2.787175,0.0,0.0
Fundus of striatum,0.0,0.0,0.0,0.205844,0.219773,0.425617,0.0,0.0
Ventral premammillary nucleus,0.0,0.0,0.0,0.054455,0.049105,0.10356,0.0,0.0
"Primary auditory area, layer 6b",0.0,0.0,0.0,0.013447999999999998,0.013401,0.026849,0.0,0.0
"Primary somatosensory area, trunk, layer 1",0.0,0.0,0.0,0.07757499999999999,0.062845,0.14042000000000002,0.0,0.0
Simple lobule,0.0,0.0,0.0,1.7251330000000002,1.898387,3.6235199999999996,0.0,0.0
"Visceral area, layer 4",0.0,0.0,0.0,0.064593,0.061468,0.12606099999999998,0.0,0.0
olfactory nerve layer of main olfactory bulb,0.0,0.0,0.0,1.067545,1.274814,2.342359,0.0,0.0
Posterior complex of the thalamus,0.0,0.0,0.0,0.675161,0.689836,1.364997,0.0,0.0
"Globus pallidus, external segment",0.0,0.0,0.0,1.038388,0.933081,1.971469,0.0,0.0
Paramedian lobule,0.0,0.0,0.0,1.286757,1.22338,2.510137,0.0,0.0
"Primary somatosensory area, upper limb, layer 6b",0.0,0.0,0.0,0.041951,0.039672000000000006,0.081623,0.0,0.0
Posterior limiting nucleus of the thalamus,0.0,0.0,0.0,0.10089400000000001,0.097733,0.198627,0.0,0.0
"Primary somatosensory area, lower limb, layer 1",0.0,0.0,0.0,0.124738,0.11491099999999999,0.23964899999999997,0.0,0.0
"Globus pallidus, internal segment",0.0,0.0,0.0,0.17707499999999998,0.170048,0.347123,0.0,0.0
Copula pyramidis,0.0,0.0,0.0,0.7529140000000001,0.7157509999999999,1.468665,0.0,0.0
"Supplemental somatosensory area, layer 4",0.0,0.0,0.0,0.427421,0.417942,0.8453629999999999,0.0,0.0
Postsubiculum,0.0,0.0,0.0,0.366346,0.341513,0.707859,0.0,0.0
"Primary somatosensory area, barrel field, layer 6a",0.0,0.0,0.0,0.5541149999999999,0.49639300000000003,1.050508,0.0,0.0
Gracile nucleus,0.0,0.0,0.0,0.055325,0.047895,0.10322,0.0,0.0
Paraflocculus,0.0,0.0,0.0,1.287886,0.577512,1.865398,0.0,0.0
Peripeduncular nucleus,0.0,0.0,0.0,0.021877,0.022019,0.043896,0.0,0.0
Ectorhinal area/Layer 6b,0.0,0.0,0.0,0.02198,0.02181,0.04379,0.0,0.0
"Primary somatosensory area, barrel field, layer 4",0.0,0.0,0.0,0.47557200000000005,0.431407,0.9069790000000001,0.0,0.0
direct tectospinal pathway,0.0,0.0,0.0,2e-06,3e-06,5e-06,0.0,0.0
"Infralimbic area, layer 6a",0.0,0.0,0.0,0.054771,0.069357,0.124128,0.0,0.0
Crus 1,0.0,0.0,0.0,1.591623,1.6380869999999998,3.22971,0.0,0.0
doral tegmental decussation,0.0,0.0,0.0,0.00281,0.002803,0.005613,0.0,0.0
Posterior pretectal nucleus,0.0,0.0,0.0,0.080814,0.086892,0.167706,0.0,0.0
"Primary somatosensory area, barrel field, layer 6b",0.0,0.0,0.0,0.061235000000000005,0.055102,0.116337,0.0,0.0
Crus 2,0.0,0.0,0.0,1.397063,1.453792,2.850855,0.0,0.0
"Anteromedial visual area, layer 2/3",0.0,0.0,0.0,0.108049,0.095268,0.203317,0.0,0.0
"Primary somatosensory area, barrel field, layer 5",0.0,0.0,0.0,0.474813,0.42549,0.9003030000000001,0.0,0.0
"Medial geniculate complex, dorsal part",0.0,0.0,0.0,0.075292,0.067952,0.14324399999999998,0.0,0.0
"Anterolateral visual area, layer 1",0.0,0.0,0.0,0.040163,0.038897,0.07905999999999999,0.0,0.0
Perireunensis nucleus,0.0,0.0,0.0,0.081992,0.08993,0.171922,0.0,0.0
"Medial geniculate complex, ventral part",0.0,0.0,0.0,0.120483,0.120093,0.240576,0.0,0.0
"Infralimbic area, layer 6b",0.0,0.0,0.0,0.003082,0.003972,0.007054,0.0,0.0
Presubiculum,0.0,0.0,0.0,0.335129,0.280383,0.6155120000000001,0.0,0.0
"Secondary motor area, layer 6b",0.0,0.0,0.0,0.027152,0.038185000000000004,0.06533699999999999,0.0,0.0
"Primary somatosensory area, trunk, layer 4",0.0,0.0,0.0,0.076888,0.059362,0.13624999999999998,0.0,0.0
"Medial geniculate complex, medial part",0.0,0.0,0.0,0.11727,0.11874900000000001,0.236019,0.0,0.0
Hippocampal formation,0.0,0.0,0.0,0.136594,0.13264399999999998,0.26923800000000003,0.0,0.0
Lobules IV-V,0.0,0.0,0.0,2.292684,2.215249,4.507933,0.0,0.0
external medullary lamina of the thalamus,0.0,0.0,0.0,0.059078,0.054497000000000004,0.113575,0.0,0.0
"Primary somatosensory area, lower limb, layer 4",0.0,0.0,0.0,0.148145,0.12152,0.269665,0.0,0.0
"Anteromedial nucleus, dorsal part",0.0,0.0,0.0,0.113446,0.131952,0.245398,0.0,0.0
"Agranular insular area, dorsal part, layer 5",0.0,0.0,0.0,0.5609460000000001,0.548505,1.109451,0.0,0.0
"Primary somatosensory area, mouth, layer 6a",0.0,0.0,0.0,0.614424,0.617732,1.2321559999999998,0.0,0.0
"Anteromedial nucleus, ventral part",0.0,0.0,0.0,0.079058,0.08123899999999999,0.160297,0.0,0.0
Intercalated amygdalar nucleus,0.0,0.0,0.0,0.069284,0.07241399999999999,0.141698,0.0,0.0
"Visceral area, layer 2/3",0.0,0.0,0.0,0.229068,0.204839,0.433907,0.0,0.0
"Medullary reticular nucleus, ventral part",0.0,0.0,0.0,0.498294,0.5646100000000001,1.0629039999999998,0.0,0.0
genu of corpus callosum,0.0,0.0,0.0,0.281275,0.41269700000000004,0.693972,0.0,0.0
Parastrial nucleus,0.0,0.0,0.0,0.032648,0.034417,0.06706499999999999,0.0,0.0
Interanterodorsal nucleus of the thalamus,0.0,0.0,0.0,0.051101,0.064233,0.115334,0.0,0.0
"Anterolateral visual area, layer 4",0.0,0.0,0.0,0.030651,0.029029000000000003,0.05968,0.0,0.0
genu of the facial nerve,0.0,0.0,0.0,0.014252,0.014335,0.028587,0.0,0.0
Interanteromedial nucleus of the thalamus,0.0,0.0,0.0,0.020394,0.023433000000000002,0.043827,0.0,0.0
inferior cerebellar peduncle,0.0,0.0,0.0,0.181761,0.191815,0.373576,0.0,0.0
"Tuberomammillary nucleus, dorsal part",0.0,0.0,0.0,0.012894,0.012508,0.025402,0.0,0.0
"Temporal association areas, layer 2/3",0.0,0.0,0.0,0.322065,0.250228,0.5722929999999999,0.0,0.0
"Nucleus of the lateral olfactory tract, layer 3",0.0,0.0,0.0,0.023433000000000002,0.029628,0.053061000000000004,0.0,0.0
Median eminence,0.0,0.0,0.0,0.033125,0.033329000000000004,0.066454,0.0,0.0
"Dentate gyrus, molecular layer",0.0,0.0,0.0,1.6520830000000002,1.692203,3.344286,0.0,0.0
"Dentate gyrus, polymorph layer",0.0,0.0,0.0,0.25383,0.264067,0.517897,0.0,0.0
"Primary somatosensory area, unassigned, layer 1",0.0,0.0,0.0,0.068063,0.058035,0.12609800000000002,0.0,0.0
"Primary somatosensory area, unassigned, layer 2/3",0.0,0.0,0.0,0.138933,0.117884,0.256817,0.0,0.0
"Primary somatosensory area, unassigned, layer 4",0.0,0.0,0.0,0.08462399999999999,0.072006,0.15663,0.0,0.0
"Primary somatosensory area, unassigned, layer 5",0.0,0.0,0.0,0.128607,0.109331,0.237938,0.0,0.0
"Primary somatosensory area, unassigned, layer 6a",0.0,0.0,0.0,0.162408,0.14199399999999998,0.30440199999999995,0.0,0.0
"Primary somatosensory area, unassigned, layer 6b",0.0,0.0,0.0,0.01387,0.012105,0.025975,0.0,0.0
"Anterior area, layer 1",0.0,0.0,0.0,0.091674,0.070238,0.161912,0.0,0.0
"Anterior area, layer 2/3",0.0,0.0,0.0,0.211869,0.16983099999999998,0.3817,0.0,0.0
"Anterior area, layer 4",0.0,0.0,0.0,0.07341,0.060705,0.13411499999999998,0.0,0.0
"Anterior area, layer 6b",0.0,0.0,0.0,0.018154,0.017573,0.035726999999999995,0.0,0.0
"Laterointermediate area, layer 1",0.0,0.0,0.0,0.026642000000000002,0.024719,0.051361000000000004,0.0,0.0
"Laterointermediate area, layer 2/3",0.0,0.0,0.0,0.038614,0.035828,0.074442,0.0,0.0
"Laterointermediate area, layer 4",0.0,0.0,0.0,0.017898999999999998,0.016635,0.034533999999999995,0.0,0.0
"Laterointermediate area, layer 5",0.0,0.0,0.0,0.044732,0.041116,0.08584800000000001,0.0,0.0
"Laterointermediate area, layer 6a",0.0,0.0,0.0,0.023888,0.021778,0.045666000000000005,0.0,0.0
"Laterointermediate area, layer 6b",0.0,0.0,0.0,0.004862,0.00448,0.009342,0.0,0.0
"Rostrolateral area, layer 1",0.0,0.0,0.0,0.057999,0.052161,0.11016,0.0,0.0
"Rostrolateral area, layer 2/3",0.0,0.0,0.0,0.090544,0.081438,0.171982,0.0,0.0
"Rostrolateral area, layer 4",0.0,0.0,0.0,0.047059,0.042079000000000005,0.089138,0.0,0.0
"Rostrolateral area, layer 5",0.0,0.0,0.0,0.07806199999999999,0.069478,0.14754,0.0,0.0
"Rostrolateral area, layer 6a",0.0,0.0,0.0,0.048572000000000004,0.043298,0.09187000000000001,0.0,0.0
"Rostrolateral area, layer 6b",0.0,0.0,0.0,0.009148,0.00815,0.017297999999999997,0.0,0.0
"Postrhinal area, layer 1",0.0,0.0,0.0,0.085893,0.093118,0.17901099999999998,0.0,0.0
"Postrhinal area, layer 2/3",0.0,0.0,0.0,0.115802,0.11896400000000001,0.234766,0.0,0.0
"Postrhinal area, layer 4",0.0,0.0,0.0,0.019206,0.016694999999999998,0.035901,0.0,0.0
"Postrhinal area, layer 5",0.0,0.0,0.0,0.11045799999999999,0.104128,0.214586,0.0,0.0
"Postrhinal area, layer 6a",0.0,0.0,0.0,0.053325,0.046062,0.099387,0.0,0.0
"Postrhinal area, layer 6b",0.0,0.0,0.0,0.009962,0.008348999999999999,0.018311,0.0,0.0
Prosubiculum,0.0,0.0,0.0,0.437568,0.403981,0.8415489999999999,0.0,0.0
Area prostriata,0.0,0.0,0.0,0.08383399999999999,0.08126599999999999,0.16509999999999994,0.0,0.0
supra-callosal cerebral white matter,0.0,0.0,0.0,0.486192,0.482059,0.968251,0.0,0.0
"corpus callosum, body",0.0,0.0,0.0,1.474893,1.596762,3.071655,0.0,0.0
optic radiation,0.0,0.0,0.0,0.7094809999999999,0.697685,1.407166,0.0,0.0
auditory radiation,0.0,0.0,0.0,0.18571700000000002,0.180799,0.366516,0.0,0.0
commissural branch of stria terminalis,0.0,0.0,0.0,0.01395,0.015128,0.029077999999999996,0.0,0.0
"Dorsal part of the lateral geniculate complex, shell",0.0,0.0,0.0,0.08483399999999999,0.083775,0.16860899999999998,0.0,0.0
"Dorsal part of the lateral geniculate complex, core",0.0,0.0,0.0,0.198142,0.21143800000000001,0.40958,0.0,0.0
"Dorsal part of the lateral geniculate complex, ipsilateral zone",0.0,0.0,0.0,0.041797,0.04482,0.086617,0.0,0.0
"Frontal pole, layer 5",0.0,0.0,0.0,0.090479,0.102565,0.193044,0.0,0.0
"Frontal pole, layer 6b",0.0,0.0,0.0,0.000277,0.000375,0.0006519999999999999,0.0,0.0
"Orbital area, medial part, layer 6b",0.0,0.0,0.0,0.0010819999999999998,0.001341,0.0024230000000000002,0.0,0.0
Retroparafascicular nucleus,0.0,0.0,0.0,0.030237,0.030173000000000002,0.060410000000000005,0.0,0.0
Peritrigeminal zone,0.0,0.0,0.0,0.155653,0.169709,0.325362,0.0,0.0
Accessory trigeminal nucleus,0.0,0.0,0.0,0.00775,0.008158,0.015908000000000002,0.0,0.0
Parvicellular motor 5 nucleus,0.0,0.0,0.0,0.020759,0.022808000000000002,0.043567,0.0,0.0
Intertrigeminal nucleus,0.0,0.0,0.0,0.016746,0.012719,0.029465,0.0,0.0
